"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi","pct_averted_med","pct_averted_lo","pct_averted_hi","supply_ratio_med"
"WestAfrica","B",0,66000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,2.86831866429947
"WestAfrica","B",0,67000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,2.91177803800098
"WestAfrica","B",0,68000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,2.95523741170249
"WestAfrica","B",0,69000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,2.998696785404
"WestAfrica","B",0,70000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.0421561591055
"WestAfrica","B",0,71000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.08561553280701
"WestAfrica","B",0,72000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.12907490650852
"WestAfrica","B",0,73000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.17253428021003
"WestAfrica","B",0,74000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.21599365391153
"WestAfrica","B",0,75000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.25945302761304
"WestAfrica","B",0,76000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.30291240131455
"WestAfrica","B",0,77000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.34637177501605
"WestAfrica","B",0,78000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.38983114871756
"WestAfrica","B",0,79000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.43329052241907
"WestAfrica","B",0,80000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.47674989612058
"WestAfrica","B",0,81000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.52020926982208
"WestAfrica","B",0,82000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.56366864352359
"WestAfrica","B",0,83000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.6071280172251
"WestAfrica","B",0,84000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.6505873909266
"WestAfrica","B",0,85000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.69404676462811
"WestAfrica","B",0,86000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.73750613832962
"WestAfrica","B",0,87000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.78096551203113
"WestAfrica","B",0,88000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.82442488573263
"WestAfrica","B",0,89000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.86788425943414
"WestAfrica","B",0,90000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.91134363313565
"WestAfrica","B",0,91000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.95480300683715
"WestAfrica","B",0,92000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,3.99826238053866
"WestAfrica","B",0,93000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.04172175424017
"WestAfrica","B",0,94000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.08518112794168
"WestAfrica","B",0,95000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.12864050164318
"WestAfrica","B",0,96000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.17209987534469
"WestAfrica","B",0,97000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.2155592490462
"WestAfrica","B",0,98000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.25901862274771
"WestAfrica","B",0,99000,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.30247799644921
"WestAfrica","B",0,1e+05,524.520684462753,209.355390933524,798.514809666805,82.3423366503537,82.3423366503537,82.3423366503537,4.34593737015072
"WestAfrica","B",5,1000,17.0584488869793,15.459219303825,17.5915254146974,2.55413188497978,1.7755796731396,6.83791166172711,0.0434593737015072
"WestAfrica","B",5,2000,32.7842064546633,30.91843860765,34.6499743016767,5.08718096855531,3.48084895609819,12.7041081773309,0.0869187474030144
"WestAfrica","B",5,3000,48.5099640223474,46.2443887795454,50.7755392651493,7.67947660367914,5.2301901190947,18.2068523135662,0.130378121104522
"WestAfrica","B",5,4000,64.5022598538904,60.7707241598637,67.167642492481,10.0404690649103,6.95455936629125,23.4950192377811,0.173837494806029
"WestAfrica","B",5,5000,79.6949408938564,74.6307138805344,83.159938324024,12.5046038039756,8.62610441302502,29.2428532586728,0.217296868507536
"WestAfrica","B",5,6000,95.1541601976813,88.4907036012051,99.6853106832852,15.1083034322567,10.3043548149229,35.3036744980943,0.260756242209043
"WestAfrica","B",5,7000,110.879917765365,103.283577245382,114.744722591322,17.4828807654241,11.7763667295941,41.0718498610298,0.30421561591055
"WestAfrica","B",5,8000,125.806060541472,115.011260855181,130.070672763217,19.8108530185996,13.533230560083,46.9566005881169,0.347674989612058
"WestAfrica","B",5,9000,140.199126789861,123.407216166741,144.996815539324,22.0124390783286,15.0702212971151,52.1097279904213,0.391134363313565
"WestAfrica","B",5,10000,155.658346093686,130.337211027076,160.989111370867,24.413828934054,16.6622829847387,53.3076527718103,0.434593737015072
"WestAfrica","B",5,11000,171.117565397511,135.534707172328,176.98140720241,26.4898716127387,18.4718937869303,53.3076527718103,0.478053110716579
"WestAfrica","B",5,12000,185.777169909759,135.534707172328,191.507742582728,28.8278377526303,20.1610648202204,53.3076527718103,0.521512484418086
"WestAfrica","B",5,13000,199.903697894289,135.534707172328,206.966961886553,30.702277309328,21.8397310966489,53.3076527718103,0.564971858119593
"WestAfrica","B",5,14000,213.763687614959,135.534707172328,222.292912058449,33.0540574019234,23.2033887824697,53.3076527718103,0.608431231821101
"WestAfrica","B",5,15000,228.423292127207,135.534707172328,236.685978306838,35.3256692962001,24.738130513949,53.3076527718103,0.651890605522608
"WestAfrica","B",5,16000,243.349434903314,135.534707172328,252.278466742592,37.902163441179,26.1883468281504,53.3076527718103,0.695349979224115
"WestAfrica","B",5,17000,257.475962887844,135.534707172328,267.071340386769,40.2096607869657,27.7928976104322,53.3076527718103,0.738809352925622
"WestAfrica","B",5,18000,271.602490872373,135.534707172328,282.130752294806,42.6387809267781,29.1879142500762,53.3076527718103,0.78226872662713
"WestAfrica","B",5,19000,285.195942329185,135.534707172328,296.390549411265,44.6790950184071,30.6948346295855,53.3076527718103,0.825728100328637
"WestAfrica","B",5,20000,299.055932049856,135.534707172328,312.649383506667,46.9612515527449,32.3119227884338,53.3076527718103,0.869187474030144
"WestAfrica","B",5,21000,312.382845242808,135.534707172328,326.242834963479,48.9844021707506,33.6315854353591,53.3076527718103,0.912646847731651
"WestAfrica","B",5,22000,323.577452324888,135.534707172328,340.902439475727,51.3486153497839,35.1273125274607,53.3076527718103,0.956106221433158
"WestAfrica","B",5,23000,332.906291559955,135.534707172328,354.762429196397,53.3076527718103,36.621616558871,53.3076527718103,0.999565595134666
"WestAfrica","B",5,24000,339.569748156432,135.534707172328,368.489149785139,53.3076527718103,38.1438358117431,53.3076527718103,1.04302496883617
"WestAfrica","B",5,25000,339.569748156432,135.534707172328,382.748946901598,53.3076527718103,39.6156728030749,53.3076527718103,1.08648434253768
"WestAfrica","B",5,26000,339.569748156432,135.534707172328,396.742205754198,53.3076527718103,41.0841928885453,53.3076527718103,1.12994371623919
"WestAfrica","B",5,27000,339.569748156432,135.534707172328,411.135272002587,53.3076527718103,42.7841078700962,53.3076527718103,1.17340308994069
"WestAfrica","B",5,28000,339.569748156432,135.534707172328,426.061414778694,53.3076527718103,44.2898387626279,53.3076527718103,1.2168624636422
"WestAfrica","B",5,29000,339.569748156432,135.534707172328,439.654866235505,53.3076527718103,45.7634133527874,53.3076527718103,1.26032183734371
"WestAfrica","B",5,30000,339.569748156432,135.534707172328,454.314470747753,53.3076527718103,46.9430196149153,53.3076527718103,1.30378121104522
"WestAfrica","B",5,31000,339.569748156432,135.534707172328,467.508114808776,53.3076527718103,48.6673544576118,53.3076527718103,1.34724058474672
"WestAfrica","B",5,32000,339.569748156432,135.534707172328,480.835028001729,53.3076527718103,50.2011918997597,53.3076527718103,1.39069995844823
"WestAfrica","B",5,33000,339.569748156432,135.534707172328,493.229057271175,53.3076527718103,52.0844429593038,53.3076527718103,1.43415933214974
"WestAfrica","B",5,34000,339.569748156432,135.534707172328,506.422701332198,53.3076527718103,53.3076527718103,53.3076527718103,1.47761870585124
"WestAfrica","B",5,35000,339.569748156432,135.534707172328,513.885772720251,53.3076527718103,53.3076527718103,53.3076527718103,1.52107807955275
"WestAfrica","B",5,36000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.56453745325426
"WestAfrica","B",5,37000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.60799682695577
"WestAfrica","B",5,38000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.65145620065727
"WestAfrica","B",5,39000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.69491557435878
"WestAfrica","B",5,40000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.73837494806029
"WestAfrica","B",5,41000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.78183432176179
"WestAfrica","B",5,42000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.8252936954633
"WestAfrica","B",5,43000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.86875306916481
"WestAfrica","B",5,44000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.91221244286632
"WestAfrica","B",5,45000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.95567181656782
"WestAfrica","B",5,46000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,1.99913119026933
"WestAfrica","B",5,47000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.04259056397084
"WestAfrica","B",5,48000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.08604993767235
"WestAfrica","B",5,49000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.12950931137385
"WestAfrica","B",5,50000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.17296868507536
"WestAfrica","B",5,51000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.21642805877687
"WestAfrica","B",5,52000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.25988743247837
"WestAfrica","B",5,53000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.30334680617988
"WestAfrica","B",5,54000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.34680617988139
"WestAfrica","B",5,55000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.3902655535829
"WestAfrica","B",5,56000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.4337249272844
"WestAfrica","B",5,57000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.47718430098591
"WestAfrica","B",5,58000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.52064367468742
"WestAfrica","B",5,59000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.56410304838892
"WestAfrica","B",5,60000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.60756242209043
"WestAfrica","B",5,61000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.65102179579194
"WestAfrica","B",5,62000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.69448116949345
"WestAfrica","B",5,63000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.73794054319495
"WestAfrica","B",5,64000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.78139991689646
"WestAfrica","B",5,65000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.82485929059797
"WestAfrica","B",5,66000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.86831866429947
"WestAfrica","B",5,67000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.91177803800098
"WestAfrica","B",5,68000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.95523741170249
"WestAfrica","B",5,69000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,2.998696785404
"WestAfrica","B",5,70000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.0421561591055
"WestAfrica","B",5,71000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.08561553280701
"WestAfrica","B",5,72000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.12907490650852
"WestAfrica","B",5,73000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.17253428021003
"WestAfrica","B",5,74000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.21599365391153
"WestAfrica","B",5,75000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.25945302761304
"WestAfrica","B",5,76000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.30291240131455
"WestAfrica","B",5,77000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.34637177501605
"WestAfrica","B",5,78000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.38983114871756
"WestAfrica","B",5,79000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.43329052241907
"WestAfrica","B",5,80000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.47674989612058
"WestAfrica","B",5,81000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.52020926982208
"WestAfrica","B",5,82000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.56366864352359
"WestAfrica","B",5,83000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.6071280172251
"WestAfrica","B",5,84000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.6505873909266
"WestAfrica","B",5,85000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.69404676462811
"WestAfrica","B",5,86000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.73750613832962
"WestAfrica","B",5,87000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.78096551203113
"WestAfrica","B",5,88000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.82442488573263
"WestAfrica","B",5,89000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.86788425943414
"WestAfrica","B",5,90000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.91134363313565
"WestAfrica","B",5,91000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.95480300683715
"WestAfrica","B",5,92000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,3.99826238053866
"WestAfrica","B",5,93000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.04172175424017
"WestAfrica","B",5,94000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.08518112794168
"WestAfrica","B",5,95000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.12864050164318
"WestAfrica","B",5,96000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.17209987534469
"WestAfrica","B",5,97000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.2155592490462
"WestAfrica","B",5,98000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.25901862274771
"WestAfrica","B",5,99000,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.30247799644921
"WestAfrica","B",5,1e+05,339.569748156432,135.534707172328,516.95096275463,53.3076527718103,53.3076527718103,53.3076527718103,4.34593737015072
